,,Q1-2004,Q2-2004,Q3-2004,Q4-2004,Q1-2005,Q2-2005,Q3-2005,Q4-2005,Q1-2006,Q2-2006,Q3-2006,Q4-2006,Q1-2007,Q2-2007,Q3-2007,Q4-2007,Q1-2008,Q2-2008,Q3-2008,Q4-2008,Q1-2009,Q2-2009,Q3-2009,Q4-2009,Q1-2010,Q2-2010,Q3-2010,Q4-2010,Q1-2011,Q2-2011,Q3-2011,Q4-2011,Q1-2012,Q2-2012,Q3-2012,Q4-2012,Q1-2013,Q2-2013,Q3-2013,Q4-2013,Q1-2014,Q2-2014,Q3-2014,Q4-2014,Q1-2015,Q2-2015,Q3-2015,Q4-2015,Q1-2016,Q2-2016,Q3-2016,Q4-2016,Q1-2017,Q2-2017,Q3-2017,Q4-2017,Q1-2018,Q2-2018,Q3-2018,Q4-2018,Q1-2019,Q2-2019,Q3-2019,Q4-2019,Q1-2020,Q2-2020,Q3-2020,Q4-2020,Q1-2021,Q2-2021,Q3-2021,Q4-2021,Q1-2022,Q2-2022,Q3-2022,Q4-2022,Q1-2023,Q2-2023,Q3-2023,Q4-2023,Q1-2024,Q2-2024
Indonesia,JPY,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.4,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Indonesia,FFR,1.0,1.0,1.26,1.76,2.28,2.79,3.26,3.78,4.29,4.79,5.24,5.25,5.25,5.25,5.26,4.76,3.94,2.28,2.01,0.97,0.15,0.15,0.16,0.12,0.11,0.2,0.18,0.19,0.17,0.1,0.07,0.07,0.08,0.14,0.16,0.16,0.14,0.15,0.09,0.09,0.07,0.09,0.09,0.09,0.11,0.12,0.13,0.12,0.34,0.37,0.39,0.4,0.65,0.9,1.15,1.15,1.41,1.69,1.91,2.19,2.4,2.42,2.4,1.83,1.55,0.05,0.09,0.09,0.09,0.07,0.1,0.08,0.08,0.33,1.68,3.08,4.65,5.08,5.33,5.33,5.33,5.33
Indonesia,ECB,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.25,3.5,3.75,4.0,4.5,4.75,5.0,5.0,5.0,5.0,5.0,5.25,3.0,2.5,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2.0,2.25,1.75,1.75,1.75,1.5,1.5,1.5,1.0,1.0,0.75,0.75,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.5,2.75,3.75,4.0,4.25,4.75,4.75,4.75
Indonesia,VIX,14.44,16.3,14.91,12.97,12.04,12.36,13.15,11.24,11.54,14.52,11.96,11.66,15.82,12.78,22.78,23.61,26.28,19.83,21.99,68.51,52.65,30.04,29.15,21.92,19.26,35.54,23.89,21.36,21.01,18.3,31.82,27.41,17.26,26.66,17.98,16.64,15.36,16.28,16.61,14.23,16.0,11.58,12.25,14.29,13.04,13.97,31.4,14.67,17.7,14.2,13.48,14.07,12.54,9.89,10.13,11.43,22.47,13.46,13.16,16.44,13.57,18.86,19.66,14.91,33.42,28.23,26.12,20.77,23.35,17.9,16.11,31.12,33.32,25.69,25.56,19.84,20.58,15.65,13.09,12.63,13.11,13.16
Indonesia,WUI,12826.97,14036.94,14326.84,13994.63,14116.76,12877.17,15711.72,14918.91,13605.0,16080.32,13974.32,12467.29,13709.51,11730.96,14483.21,14525.91,12745.87,13256.69,12943.17,13841.78,14532.99,13059.04,14065.57,13742.63,14421.22,15644.23,16127.06,14742.34,16075.88,16742.34,19621.82,18218.82,19113.69,25315.06,23764.51,22170.6,23274.25,21872.17,21941.48,23593.38,21355.19,20741.19,18590.66,19159.67,21909.18,22376.54,22771.92,27336.31,24088.85,22924.96,33863.66,30551.2,32886.18,22192.55,18574.57,23726.95,19051.03,18437.45,20484.34,21724.66,29707.97,23832.26,25417.49,27789.54,27165.67,24050.38,33481.0,24511.59,17911.83,22550.07,23529.34,23117.64,22033.8,25434.66,20214.25,26940.26,19697.24,23722.65,22050.81,17744.12,16396.19,16396.19
Indonesia,Ratings LC,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
Indonesia,Ratings FC,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
Indonesia,Pol_Risk,-1.908605576,-1.908605576,-1.908605576,-1.908605576,-1.51817596,-1.51817596,-1.51817596,-1.51817596,-1.417666912,-1.417666912,-1.417666912,-1.417666912,-1.198065758,-1.198065758,-1.198065758,-1.198065758,-1.056791544,-1.056791544,-1.056791544,-1.056791544,-0.751153648,-0.751153648,-0.751153648,-0.751153648,-0.853916168,-0.853916168,-0.853916168,-0.853916168,-0.770114183,-0.770114183,-0.770114183,-0.770114183,-0.593262792,-0.593262792,-0.593262792,-0.593262792,-0.519264638,-0.519264638,-0.519264638,-0.519264638,-0.416824043,-0.416824043,-0.416824043,-0.416824043,-0.619956315,-0.619956315,-0.619956315,-0.619956315,-0.379699737,-0.379699737,-0.379699737,-0.379699737,-0.5049389,-0.5049389,-0.5049389,-0.5049389,-0.552077413,-0.552077413,-0.552077413,-0.552077413,-0.502156675,-0.502156675,-0.502156675,-0.502156675,-0.462322682,-0.462322682,-0.462322682,-0.462322682,-0.531467199,-0.531467199,-0.531467199,-0.531467199,-0.439423859,-0.439423859,-0.439423859,-0.439423859,-0.439423859,-0.439423859,-0.439423859,-0.439423859,-0.439423859,-0.439423859
Indonesia,market_volume_bonds,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.6949999999999998,2.275,2.3015000000000003,2.3015,3.5515,3.5515,3.5515,3.5515000000000003,3.5515000000000003,4.301500000000001,4.301500000000001,5.411499999999998,5.911499999999998,6.961499999999998,7.551999999999999,7.551999999999999,7.551999999999999,9.3921,10.0192,10.019200000000001,10.322700000000001,11.2062,11.236,12.3809
Indonesia,market_volume_loans,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.6996,0.8296,0.8296,0.8296,0.8296,0.8296,0.8296,0.8296,0.8296,1.9997000000000003,2.1097,2.1097,2.1097,2.1097,2.1097,2.1097,2.6096999999999997,2.6096999999999997,2.7297,2.7297,4.127099999999999,4.566099999999999,5.226099999999999,5.226099999999999,5.2261,5.7661,5.7661,5.7661,5.766099999999999,5.766099999999999,5.766099999999999,6.455899999999999,7.020899999999999,7.020899999999999,7.135399999999999,7.4354,7.4354,7.4354,7.5477,8.297699999999999,8.6887,8.838700000000001,9.3962,10.302700000000002,12.526699999999998,12.601399999999998,12.667399999999999,13.855699999999999,13.855699999999999
Indonesia,Fin_dev,0.298732072114945,0.298732072114945,0.298732072114945,0.298732072114945,0.308067083358765,0.308067083358765,0.308067083358765,0.308067083358765,0.296544253826141,0.296544253826141,0.296544253826141,0.296544253826141,0.375544428825378,0.375544428825378,0.375544428825378,0.375544428825378,0.464693278074265,0.464693278074265,0.464693278074265,0.464693278074265,0.343535304069519,0.343535304069519,0.343535304069519,0.343535304069519,0.285881131887436,0.285881131887436,0.285881131887436,0.285881131887436,0.280087143182755,0.280087143182755,0.280087143182755,0.280087143182755,0.260552763938904,0.260552763938904,0.260552763938904,0.260552763938904,0.283442288637161,0.283442288637161,0.283442288637161,0.283442288637161,0.273522436618805,0.273522436618805,0.273522436618805,0.273522436618805,0.273532718420029,0.273532718420029,0.273532718420029,0.273532718420029,0.283860296010971,0.283860296010971,0.283860296010971,0.283860296010971,0.277318447828293,0.277318447828293,0.277318447828293,0.277318447828293,0.285071492195129,0.285071492195129,0.285071492195129,0.285071492195129,0.287074387073517,0.287074387073517,0.287074387073517,0.287074387073517,0.309719622135162,0.309719622135162,0.309719622135162,0.309719622135162,0.304108023643494,0.304108023643494,0.304108023643494,0.304108023643494,0.304108023643494,0.304108023643494,0.304108023643494,0.304108023643494,0.304108023643494,0.304108023643494,0.304108023643494,0.304108023643494,0.304108023643494,0.304108023643494
Indonesia,Fin_depth,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.6587104876344,27.2530411349395,27.2530411349395,27.2530411349395,27.2530411349395,30.0821993577662,30.0821993577662,30.0821993577662,30.0821993577662,33.4341714348422,33.4341714348422,33.4341714348422,33.4341714348422,36.0581396070456,36.0581396070456,36.0581396070456,36.0581396070456,36.4235451552096,36.4235451552096,36.4235451552096,36.4235451552096,39.1187982955119,39.1187982955119,39.1187982955119,39.1187982955119,39.4024246939413,39.4024246939413,39.4024246939413,39.4024246939413,38.7323495613041,38.7323495613041,38.7323495613041,38.7323495613041,38.8054496665639,38.8054496665639,38.8054496665639,38.8054496665639,38.3726939516609,38.3726939516609,38.3726939516609,38.3726939516609,38.6795390891453,38.6795390891453,38.6795390891453,38.6795390891453,36.9908270556254,36.9908270556254,36.9908270556254,36.9908270556254,35.2890995275057,35.2890995275057,35.2890995275057,35.2890995275057,36.0128402502417,36.0128402502417,36.0128402502417,36.0128402502417,36.0128402502417,36.0128402502417
Malaysia,Interest rate,3.8,3.8,3.8,3.8,3.8,3.8,3.7689,3.778,3.704,3.6638,3.6699,3.5477,3.4894,3.4444,3.4691,3.3324,3.1841,3.2568,3.4405,3.5483,3.6726,3.5156,3.4899,3.4099,3.3205,3.2633,3.1032,3.1283,3.0341,3.0269,3.0838,3.159,3.0444,3.1783,3.0758,3.0537,3.1074,3.1433,3.2495,3.2491,3.2801,3.2175,3.2182,3.4768,3.6793,3.7371,4.3076,4.2791,4.0644,4.0772,4.1059,4.4573,4.4358,4.276,4.2089,4.0775,3.9013,3.9973,4.1388,4.1688,4.077,4.1603,4.1819,4.1464,4.2958,4.273,4.1478,4.0546,4.1089,4.1332,4.167,4.2113,4.1989,4.3993,4.5463,4.4095,4.464,4.6301,4.6826,4.658,4.7147,4.7095
Malaysia,GDP Growth,6.8,6.8,6.8,6.8,5,5,5,5,5.6,5.6,5.6,5.6,6.3,6.3,6.3,6.3,4.8,4.8,4.8,4.8,-1.5,-1.5,-1.5,-1.5,7.5,7.5,7.5,7.5,5.3,5.3,5.3,5.3,5.5,5.5,5.5,5.5,4.7,4.7,4.7,4.7,6,6,6,6,5,5,5,5,4.4,4.4,4.4,4.4,5.8,5.8,5.8,5.8,4.8,4.8,4.8,4.8,4.4,4.4,4.4,4.4,-5.5,-5.5,-5.5,-5.5,3.3,3.3,3.3,3.3,8.7,8.7,8.7,8.7,3.7,3.7,3.7,3.7,4.4,4.4
Malaysia,GDP per cap,5244.873,5244.873,5244.873,5244.873,5678.332,5678.332,5678.332,5678.332,6351.127,6351.127,6351.127,6351.127,7480.893,7480.893,7480.893,7480.893,8766.175,8766.175,8766.175,8766.175,7543.882,7543.882,7543.882,7543.882,9046.978,9046.978,9046.978,9046.978,10397.902,10397.902,10397.902,10397.902,10806.823,10806.823,10806.823,10806.823,10851.657,10851.657,10851.657,10851.657,11165.249,11165.249,11165.249,11165.249,9663.122,9663.122,9663.122,9663.122,9523.316,9523.316,9523.316,9523.316,9965.123,9965.123,9965.123,9965.123,11079.617,11079.617,11079.617,11079.617,11228.293,11228.293,11228.293,11228.293,10400.219,10400.219,10400.219,10400.219,11475.701,11475.701,11475.701,11475.701,12465.612,12465.612,12465.612,12465.612,12570.46,12570.46,12570.46,12570.46,13314.84,13314.84
Malaysia,FX_long,1.0743121625058198e-05,1.0743121625058198e-05,1.0743121625058198e-05,1.0743121625058198e-05,1.0743121625058198e-05,1.0743121625058198e-05,1.0743121625058198e-05,0.0011074266867239536,0.0014097715265844707,0.001813707327882218,0.0035478151866718674,0.003561581803819067,0.005135098912859678,0.005135031053544221,0.005853241451466366,0.006122036108401169,0.007393460332340595,0.007594466819431377,0.008262572716613991,0.010024668747587865,0.010898497428052354,0.011251895390268536,0.011838561958274854,0.011954924297228916,0.012435198980428214,0.012980823717109659,0.01385381250223802,0.014169349096382082,0.014418758522798487,0.014407833481835485,0.014158318443900985,0.014937206668432446,0.014883347299821529,0.015314448311299146,0.015600830080252358,0.015669579336324353,0.015105591014135116,0.015159665608467878,0.01600273249425172,0.015614675074455731,0.015672034376537202,0.015420704977458325,0.015050744923839164,0.015126932391106492,0.016414130268122388,0.016161192467367236,0.016205299188626357,0.018948011528416166,0.018859139783434283,0.020041827435599593,0.021242834212507222,0.021053005893085276,0.021486757819138166,0.021072837163176764,0.02130510002183014,0.021187290214604273,0.02200137148999207,0.022022388677625293,0.021353848386101586,0.021115961638668745,0.020816316974105145,0.0208354709910958,0.02075794658948026,0.02074843172036597,0.019928865341654344,0.020246421896701144,0.019735058242386846,0.0163007134730377,0.016127370848005248,0.015142911330908554,0.013325744921931565,0.013180382578403815,0.011571262095511977,0.01157842440851327,0.011905984211585192,0.011945868111473407,0.01328873592877929,0.013492700686810358,0.013873378605239328,0.013920184466250913,0.014013903552749788,0.014151312398154398
Malaysia,FX_short,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002399209328277285,0.0030126720131563893,0.0035790625894639443,0.0074520408787553186,0.007345989136485751,0.009930573142561282,0.00999240656455336,0.009666656394345278,0.01057486787561517,0.011365164421454094,0.011473910301499024,0.012957934757221248,0.017798527517663972,0.015445821589387516,0.01270275722503224,0.01715109161422532,0.014389800100901335,0.013092474607986463,0.012751447668221167,0.015625751207153628,0.015559384817043158,0.015748906642963446,0.013648535937995919,0.009306511580608653,0.01264712069229894,0.012611264669715674,0.015159534135683932,0.01662385254063343,0.01496348375879097,0.01346418724996129,0.011762041419372512,0.015656133518014592,0.016496598496467577,0.018305593405253315,0.018421357336203117,0.013868205167171568,0.011723921068700849,0.01620225622468238,0.01597963503787323,0.017947094351925097,0.023212380852276688,0.025640923419304365,0.031313092738810146,0.033378661185934994,0.02301525146384775,0.02638602492121151,0.02160583555662101,0.01701209691378039,0.016457780516923058,0.0106087749349644,0.010319818321150045,0.0135206153780222,0.014856071710218905,0.009447164931190511,0.009254157932671937,0.008428107230089096,0.008628231983766946,0.009141208857308954,0.01321397747081797,0.014102950494828154,0.014540911269912344,0.014444172416090913,0.009968190635569873,0.008658350580133105,0.009159077559544539,0.007644856379111595,0.006665556298914748,0.009993263726186403,0.008676360742976964,0.02061321396136671,0.021353006340780013,0.021878309886567603,0.022019261448147167,0.012906951945364474,0.013173249509821296
Malaysia,Exchange_rate,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.7689,3.753,3.704,3.6638,3.6699,3.5065,3.4894,3.4444,3.4691,3.2653,3.1841,3.2568,3.4405,3.5705,3.6726,3.5156,3.4899,3.375,3.3205,3.2633,3.1032,3.0595,3.0341,3.0269,3.0838,3.1092,3.0444,3.1783,3.0758,3.0407,3.1074,3.1433,3.2495,3.3028,3.2801,3.2175,3.2182,3.5847,3.6793,3.7371,4.3076,4.3388,4.0644,4.0772,4.1059,4.455,4.4358,4.276,4.2089,3.9517,3.9013,3.9973,4.1388,4.116,4.077,4.1603,4.1819,4.0785,4.2958,4.273,4.1478,4.0357,4.1089,4.1332,4.167,4.1888,4.1989,4.3993,4.5463,4.3218,4.464,4.6301,4.6826,4.6857,4.7147
Malaysia,Exchange_rate_EUR,0.799904119,0.829705987,0.817877315,0.771960957,0.763091482,0.794589826,0.820007598,0.840788753,0.831325925,0.795617709,0.784593759,0.77525149,0.762709423,0.741796455,0.727338573,0.690097257,0.667464311,0.640181057,0.666884717,0.761399275,0.768604545,0.734309885,0.699093544,0.67719372,0.722664286,0.78697619,0.773787879,0.736745718,0.731408247,0.69478355,0.708233264,0.742209957,0.762537518,0.779816425,0.799138274,0.770532624,0.757865873,0.765691004,0.754941273,0.734692483,0.729664747,0.729257504,0.754988834,0.800869478,0.888312818,0.904120108,0.899525336,0.913848314,0.907330711,0.885569055,0.896160022,0.92806632,0.938476221,0.909275285,0.851432954,0.849244235,0.813750682,0.839484382,0.859573257,0.876489619,0.880772063,0.889747068,0.899665686,0.903208668,0.907842688,0.908271645,0.855181146,0.838870803,0.829643908,0.82966184,0.848374697,0.874533127,0.890736483,0.939237677,0.993248951,0.980306984,0.932133756,0.918537961,0.919336211,0.929333442,0.921314907,0.928977744
Malaysia,Exchange_rate_JPY,0.009587728,0.009226795,0.009009009,0.009604303,0.009315324,0.009057971,0.008837826,0.008476731,0.008517888,0.008699435,0.008488964,0.008406894,0.008499788,0.008114907,0.008691873,0.00877193,0.00999001,0.009398496,0.009587728,0.011019284,0.01019368,0.010422095,0.011139579,0.010862481,0.010723861,0.011286682,0.011990408,0.012277471,0.012029352,0.012388503,0.013049719,0.012866701,0.012172855,0.01261034,0.012891582,0.011554015,0.010621349,0.010189525,0.010230179,0.009496676,0.009722897,0.009871668,0.009143275,0.008289125,0.008325701,0.008166599,0.008336807,0.008298755,0.008878629,0.009718173,0.009893154,0.008561644,0.008924587,0.008933357,0.008876265,0.008857396,0.009417083,0.009053871,0.008812902,0.009022828,0.009015507,0.009286776,0.009263548,0.009164223,0.009199632,0.009283327,0.009452689,0.009649715,0.009033424,0.009049774,0.008935752,0.008755801,0.008169935,0.007319037,0.00690894,0.007538636,0.007491759,0.006902264,0.006691649,1.006691649,2.006691649,3.006691649
Malaysia,Delta_Interest_US,2.8,2.8,2.54,2.04,1.52,1.0099999999999998,0.5089000000000001,-0.0019999999999997797,-0.5859999999999999,-1.1261999999999999,-1.5701,-1.7023000000000001,-1.7606000000000002,-1.8056,-1.7908999999999997,-1.4276,-0.7559,0.9768000000000003,1.4305000000000003,2.5782999999999996,3.5226,3.3656,3.3299,3.2899,3.2105,3.0633,2.9232,2.9383,2.8641,2.9269,3.0138000000000003,3.089,2.9644,3.0383,2.9158,2.8937,2.9674,2.9933,3.1595,3.1591,3.2101,3.1275,3.1282,3.3868,3.5693,3.6170999999999998,4.1776,4.1591,3.7244,3.7072000000000003,3.7159,4.0573,3.7858000000000005,3.376,3.0589,2.9274999999999998,2.4913,2.3073,2.2287999999999997,1.9788000000000001,1.677,1.7403000000000004,1.7818999999999998,2.3164,2.7458,4.223,4.0578,3.9646,4.0189,4.0632,4.067,4.1312999999999995,4.1189,4.0693,2.8663,1.3295000000000003,-0.18599999999999994,-0.4499000000000004,-0.6474000000000002,-0.6719999999999997,-0.6153000000000004,-0.6204999999999998
Malaysia,Delta_Interest_EU,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7688999999999999,0.528,0.20400000000000018,-0.08619999999999983,-0.33009999999999984,-0.9523000000000001,-1.2606000000000002,-1.5556,-1.5309,-1.6676000000000002,-1.8159,-1.7431999999999999,-1.8094999999999999,0.5482999999999998,1.1726,1.7656,1.7399,1.6599,1.5705,1.5133,1.3532000000000002,1.3782999999999999,1.2841,1.0269,0.8338000000000001,1.4089999999999998,1.2944,1.4283000000000001,1.5758,1.5537,1.6074000000000002,2.1433,2.2495,2.4991,2.5301,2.8175,2.9182,3.1768,3.3793,3.4371,4.0076,3.9791,3.8144,3.8272000000000004,3.8559,4.2073,4.1858,4.026,3.9589,3.8274999999999997,3.6513,3.7473,3.8888,3.9188,3.827,3.9103000000000003,3.9318999999999997,3.8964,4.0458,4.023,3.8978,3.8045999999999998,3.8589,3.8832000000000004,3.917,3.9612999999999996,3.9489,4.1493,3.0462999999999996,1.6595000000000004,0.7140000000000004,0.6300999999999997,0.4325999999999999,-0.09199999999999964,-0.03530000000000033,-0.04049999999999976
Malaysia,Delta_Interest_JPY,3.6999999999999997,3.6999999999999997,3.6999999999999997,3.6999999999999997,3.6999999999999997,3.6999999999999997,3.6689,3.678,3.604,3.5638,3.2699000000000003,3.1477,2.7394,2.6944,2.7191,2.5824,2.4341,2.5068,2.6905,3.2483,3.3726000000000003,3.2156000000000002,3.1899,3.1099,3.0205,2.9633000000000003,2.8032000000000004,2.8283,2.7341,2.7269,2.7838000000000003,2.859,2.7444,2.8783000000000003,2.7758000000000003,2.7537000000000003,2.8074000000000003,2.8433,2.9495,2.9491,2.9801,2.9175,2.9182,3.1768,3.3793,3.4371,4.0076,3.9791,3.7644,3.7772000000000006,3.8059000000000003,4.1573,4.135800000000001,3.976,3.9089,3.7775,3.6013,3.6973000000000003,3.8388,3.8688000000000002,3.777,3.8603000000000005,3.8819,3.8464,3.9958,3.973,3.8478000000000003,3.7546,3.8089000000000004,3.8332000000000006,3.867,3.9112999999999998,3.8989000000000003,4.0993,4.2463,4.109500000000001,4.164000000000001,4.3301,4.3826,4.3580000000000005,4.4147,4.4095
Malaysia,JPY,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.4,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Malaysia,FFR,1.0,1.0,1.26,1.76,2.28,2.79,3.26,3.78,4.29,4.79,5.24,5.25,5.25,5.25,5.26,4.76,3.94,2.28,2.01,0.97,0.15,0.15,0.16,0.12,0.11,0.2,0.18,0.19,0.17,0.1,0.07,0.07,0.08,0.14,0.16,0.16,0.14,0.15,0.09,0.09,0.07,0.09,0.09,0.09,0.11,0.12,0.13,0.12,0.34,0.37,0.39,0.4,0.65,0.9,1.15,1.15,1.41,1.69,1.91,2.19,2.4,2.42,2.4,1.83,1.55,0.05,0.09,0.09,0.09,0.07,0.1,0.08,0.08,0.33,1.68,3.08,4.65,5.08,5.33,5.33,5.33,5.33
Malaysia,ECB,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.25,3.5,3.75,4.0,4.5,4.75,5.0,5.0,5.0,5.0,5.0,5.25,3.0,2.5,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2.0,2.25,1.75,1.75,1.75,1.5,1.5,1.5,1.0,1.0,0.75,0.75,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.5,2.75,3.75,4.0,4.25,4.75,4.75,4.75
Malaysia,VIX,14.44,16.3,14.91,12.97,12.04,12.36,13.15,11.24,11.54,14.52,11.96,11.66,15.82,12.78,22.78,23.61,26.28,19.83,21.99,68.51,52.65,30.04,29.15,21.92,19.26,35.54,23.89,21.36,21.01,18.3,31.82,27.41,17.26,26.66,17.98,16.64,15.36,16.28,16.61,14.23,16.0,11.58,12.25,14.29,13.04,13.97,31.4,14.67,17.7,14.2,13.48,14.07,12.54,9.89,10.13,11.43,22.47,13.46,13.16,16.44,13.57,18.86,19.66,14.91,33.42,28.23,26.12,20.77,23.35,17.9,16.11,31.12,33.32,25.69,25.56,19.84,20.58,15.65,13.09,12.63,13.11,13.16
Malaysia,WUI,12826.97,14036.94,14326.84,13994.63,14116.76,12877.17,15711.72,14918.91,13605.0,16080.32,13974.32,12467.29,13709.51,11730.96,14483.21,14525.91,12745.87,13256.69,12943.17,13841.78,14532.99,13059.04,14065.57,13742.63,14421.22,15644.23,16127.06,14742.34,16075.88,16742.34,19621.82,18218.82,19113.69,25315.06,23764.51,22170.6,23274.25,21872.17,21941.48,23593.38,21355.19,20741.19,18590.66,19159.67,21909.18,22376.54,22771.92,27336.31,24088.85,22924.96,33863.66,30551.2,32886.18,22192.55,18574.57,23726.95,19051.03,18437.45,20484.34,21724.66,29707.97,23832.26,25417.49,27789.54,27165.67,24050.38,33481.0,24511.59,17911.83,22550.07,23529.34,23117.64,22033.8,25434.66,20214.25,26940.26,19697.24,23722.65,22050.81,17744.12,16396.19,16396.19
Malaysia,Ratings LC,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
